#1)itw 2)it 3)tw 4)t 5)C(tw,tw+t) 6)D(tw,tw+t) 7)Y=D/C^2 8)loss 9)var(loss) 10)gradloss 11)var(grad)
20 4 277 4 8.007365417167216e-08 1.82692617678563e-13 0.000500847797969 1.8429190828853454 0.0057311047315993235 0.178569582016 4.05307174498
19 24 212 70 2.4838211989161448e-06 1.5562682582712789e-10 0.000443412433853 1.828272453147537 0.0056090912523592 0.0660764309736 4.0291846821
20 5 277 5 6.623718576508716e-08 1.2126520334527347e-13 0.000485843639196 1.828272453147537 0.0056090912523592 0.0660764309736 4.0291846821
20 6 277 6 6.956282504532034e-08 1.1029719861226029e-13 0.000400658283746 1.828776255002232 0.0061100523933395046 0.0931303015727 4.03512098273
20 7 277 7 9.28711725811372e-08 1.991519597191812e-13 0.000405869851615 1.836929472731421 0.005722470616255304 0.185157388427 4.02441065573
14 33 56 229 2.297147879121468e-05 1.2377183077347817e-08 0.00041229491016 1.8273790831078283 0.0063189780784767 0.112425062947 4.08851377722
20 8 277 8 1.0380326453233587e-07 2.5886027442975583e-13 0.000422286744852 1.8273790831078283 0.0063189780784767 0.112425062947 4.08851377722
11 34 25 262 2.7367854434760057e-05 1.6987787779778896e-08 0.00039867535597 1.8336596661896638 0.006087072699511253 0.229323107858 4.2149719434
20 9 277 10 1.6972576006354195e-07 6.06530057890118e-13 0.000370101521035 1.8336596661896638 0.006087072699511253 0.229323107858 4.2149719434
20 10 277 11 1.9148811133425292e-07 8.000696885520445e-13 0.00038353786988 1.8481740932993247 0.007476823154207057 0.366275131144 4.43855695324
20 11 277 12 2.1566943344176832e-07 9.640825624532103e-13 0.00036433517211 1.8495911830932674 0.006535030191923141 0.407374829559 4.37599622501
19 25 212 79 3.203409739257737e-06 2.585391774725865e-10 0.000442858970156 1.8283498113104129 0.006277293668924155 0.162789595162 4.43971687705
20 12 277 14 2.3395116740795648e-07 1.2207090343033181e-12 0.000392035857646 1.8283498113104129 0.006277293668924155 0.162789595162 4.43971687705
20 13 277 16 2.8290218648088344e-07 2.1380257865114403e-12 0.000469574383579 1.827066858985507 0.005714043872121266 0.213584257895 4.48507096427
12 34 33 262 2.8136301982997852e-05 1.8282660033918584e-08 0.000405947075235 1.825130924527637 0.006380977919189679 0.282094676254 4.31062870648
20 14 277 18 3.3464353389228133e-07 2.7199341762501543e-12 0.00042693089579 1.825130924527637 0.006380977919189679 0.282094676254 4.31062870648
16 32 95 201 1.802558075400756e-05 8.148805129476705e-09 0.000440838449998 1.8413099400174975 0.007593765911024342 0.610812114237 4.2700658605
18 29 162 135 8.441002316791183e-06 1.8989639553358735e-09 0.000468481826941 1.8245236658072712 0.007411993365006531 0.343604803951 4.2831768386
20 15 277 21 3.9766602413819805e-07 3.4507588112458818e-12 0.000383567407644 1.8111062625430172 0.006863832243804602 0.10337941481 4.33830478167
0 35 0 299 3.1867550839917873e-05 2.2298537216082646e-08 0.000385960682617 1.8066331885688736 0.0060900902546388025 0.0897656649677 4.44273402149
1 35 1 299 3.1977166675887036e-05 2.2422074088936002e-08 0.000385442756252 1.8064930687650478 0.006618966108896007 0.128525196135 4.40467824163
17 31 124 176 1.3696160945971413e-05 4.8599905773042175e-09 0.0004554091916 1.8064930687650478 0.006618966108896007 0.128525196135 4.40467824163
2 35 2 299 3.214834634348881e-05 2.2747416906454488e-08 0.000386882313841 1.8053515006007108 0.0065456240898580376 0.0905245500853 4.44658655212
20 16 277 24 4.7310682654604085e-07 4.813646560024784e-12 0.000378024403027 1.8053515006007108 0.0065456240898580376 0.0905245500853 4.44658655212
3 35 3 299 3.2204502783877776e-05 2.2941569711472676e-08 0.00038882483782 1.8085030410859069 0.0063154181660545206 0.134240736107 4.38286162921
15 33 73 229 2.3431826636088803e-05 1.3283083284996726e-08 0.000425256216476 1.8085030410859069 0.0063154181660545206 0.134240736107 4.38286162921
4 35 4 299 3.2274680325353076e-05 2.3125639720726143e-08 0.000390241922877 1.81318635952672 0.00771791903106589 0.228040503668 4.60003563161
19 26 212 91 4.177920217998565e-06 4.570616043289145e-10 0.000460276202358 1.81318635952672 0.00771791903106589 0.228040503668 4.60003563161
5 35 5 299 3.237770477608178e-05 2.3404027045281588e-08 0.000392430306829 1.8201789042279701 0.006786349426651572 0.429256752827 4.52809156664
13 34 42 262 2.848990729281187e-05 1.906443429178451e-08 0.00041286295529 1.8201789042279701 0.006786349426651572 0.429256752827 4.52809156664
20 17 277 27 5.839866564688282e-07 7.897553975568702e-12 0.00040705286981 1.8201789042279701 0.006786349426651572 0.429256752827 4.52809156664
6 35 7 299 3.251690824124498e-05 2.367421972116108e-08 0.000393569331637 1.795200595682726 0.006326342107522809 0.0600033128033 4.64375666637
7 35 9 299 3.262403243452885e-05 2.39806965052011e-08 0.000396050511568 1.8042575063106407 0.006800152274744953 0.286893185244 4.56902195037
20 18 277 31 6.737832611691901e-07 1.1291372626635865e-11 0.000437190152253 1.8042575063106407 0.006800152274744953 0.286893185244 4.56902195037
8 35 11 299 3.2526489975861784e-05 2.3891874692950447e-08 0.00039695373695 1.7966014785273556 0.006158424011992736 0.124161317045 4.10952107383
20 19 277 36 8.815379702199978e-07 1.959160600291134e-11 0.000443151330966 1.8027613821511417 0.005658907319894713 0.288704213007 4.31458001046
9 35 15 299 3.254232243266539e-05 2.4155687200755938e-08 0.000400946452988 1.8150308185736637 0.0065908286066451716 0.423088225312 4.31323507687
19 27 212 103 5.235418375360323e-06 7.706471023853688e-10 0.000494216032732 1.7871740576521293 0.006046132169885254 0.124172807358 4.37179719516
18 30 162 154 1.061493823054809e-05 3.1668232718837735e-09 0.000494029578086 1.7840472022166391 0.006037332265879325 0.130305908503 4.46664437084
10 35 19 299 3.3017651648261237e-05 2.5114786634596986e-08 0.000404949807387 1.8037545928749983 0.007008482507883773 0.374658991205 4.49908614722
14 34 56 262 2.8479783674172098e-05 1.959140958907835e-08 0.000424576916065 1.8037545928749983 0.007008482507883773 0.374658991205 4.49908614722
20 20 277 41 1.0918003258560669e-06 3.1676573717908955e-11 0.000467106410206 1.8037545928749983 0.007008482507883773 0.374658991205 4.49908614722
11 35 25 299 3.332438624720897e-05 2.5834540088460347e-08 0.000408922005185 1.784300627343653 0.006663878896875808 0.249883925317 4.50533308744
16 33 95 229 2.205855149662162e-05 1.2609656188277965e-08 0.000455526168193 1.784300627343653 0.006663878896875808 0.249883925317 4.50533308744
20 21 277 47 1.261863472990589e-06 4.4827724363978003e-11 0.000494864182044 1.784300627343653 0.006663878896875808 0.249883925317 4.50533308744
17 32 124 201 1.715529741124502e-05 7.997957874638348e-09 0.000477690578173 1.7730450268244666 0.00586088479363811 0.096511581446 4.50853757269
19 28 212 118 6.574872573121719e-06 1.2728456169554943e-09 0.000517565259096 1.7709472900124428 0.006086472725146397 0.252075659529 4.57436741052
20 22 277 53 1.5717185575676275e-06 7.382563238201862e-11 0.00052531727168 1.7709472900124428 0.006086472725146397 0.252075659529 4.57436741052
12 35 33 299 3.364058403613107e-05 2.6992883037602e-08 0.000419262756265 1.7696677150010705 0.0061063540634132 0.165911374241 4.42763176586
15 34 73 262 2.8445944144389626e-05 2.053166416614743e-08 0.000446012994836 1.7597701278548181 0.005767841405743823 0.0881464245869 4.45748206557
18 31 162 176 1.3650757941078316e-05 5.396052013703247e-09 0.000509010407345 1.775389613055321 0.005951542005377952 0.355651791512 4.71923385068
20 23 277 61 2.0874167933606806e-06 1.296119842857748e-10 0.000522866574711 1.775389613055321 0.005951542005377952 0.355651791512 4.71923385068
0 36 0 341 3.8819975823922456e-05 3.4677663489740245e-08 0.000404485886833 1.7525091127878696 0.006495875910645932 0.0978394926448 4.77567477901
13 35 42 299 3.450830284023565e-05 2.913717632556071e-08 0.000430094933863 1.7525091127878696 0.006495875910645932 0.0978394926448 4.77567477901
1 36 1 341 3.895077153572274e-05 3.494820001439459e-08 0.000404908365651 1.7494261019446051 0.006040038748698073 0.0782213265712 4.82347008081
2 36 2 341 3.8993236092469594e-05 3.518370241388714e-08 0.000406749517497 1.748072999911601 0.006434464589699651 0.0960645187973 4.89481030589
3 36 3 341 3.9102020873865475e-05 3.546245686551061e-08 0.000407694150506 1.7484862730104194 0.0063448925428821745 0.110911498071 4.84917790462
4 36 4 341 3.9248953287797626e-05 3.581857684887303e-08 0.000408710913152 1.7455487390218862 0.006287823565981565 0.0973576495763 4.83160271421
5 36 5 341 3.935742739719422e-05 3.6117117418069694e-08 0.000409848869372 1.7452570273831696 0.005288940671944076 0.0802218005245 5.00788339154
19 29 212 135 8.463916770864152e-06 2.1886109055194096e-09 0.000537019253966 1.7541012021001423 0.005860348473600396 0.133379389631 4.92099996619
20 24 277 70 2.6325476720945695e-06 2.2351666513451161e-10 0.000566919618869 1.7541012021001423 0.005860348473600396 0.133379389631 4.92099996619
6 36 7 341 3.950823326928978e-05 3.6543986244183977e-08 0.000411533094956 1.770436839151152 0.006507954548404804 0.342471777002 5.09160090613
7 36 9 341 3.9696843396668416e-05 3.717809677538817e-08 0.000414705000165 1.7509142832103395 0.006376461932144917 0.217498524751 5.08950378809
8 36 11 341 3.9892159663586514e-05 3.7890528891876546e-08 0.000418523295599 1.771511910907558 0.006781352000917895 0.74674314394 5.46511782496
17 33 124 229 2.1570085303192856e-05 1.3329941438423359e-08 0.000503603317617 1.792404788737961 0.0073264030499125 1.22414895564 5.5832002068
14 35 56 299 3.4737836700484955e-05 3.057735028167772e-08 0.000445408372231 1.7399762703636505 0.006816903369162297 0.116992825686 4.97551653285
9 36 15 341 4.001856646147764e-05 3.819936211886593e-08 0.000419273218536 1.7342324679651242 0.00791775861363897 0.0906226906809 5.11187515315
20 25 277 79 3.188907960055322e-06 3.1576296682805957e-10 0.000545809752035 1.7342324679651242 0.00791775861363897 0.0906226906809 5.11187515315
16 34 95 262 2.7528420067409318e-05 2.0409590374939164e-08 0.000473408205457 1.7389152977981557 0.008263541997829194 0.149976076911 5.1368569932
10 36 19 341 4.0410602959828335e-05 3.9560661850743673e-08 0.000425830685783 1.746719511803241 0.0062783229804859175 0.442984200133 5.46849170558
21 0 362 0 0.0 0.0 nan 1.7388439536040288 0.006508330445371691 0.3213556262179788 5.328008317483697
18 32 162 201 1.7091630374566256e-05 8.733467436325221e-09 0.000525513391147 1.7498676107344033 0.006381171297880961 0.553718020782 5.36453160692
21 1 362 1 1.4020853817812436e-08 4.160396990815906e-15 0.000372005976472 1.7498676107344033 0.006381171297880961 0.553718020782 5.36453160692
21 2 362 2 2.7066016642667446e-08 1.7404307908274098e-14 0.000417611197699 1.740310375152367 0.00611522935251374 0.309079679448 5.44909123352
21 3 362 3 4.813986937569484e-08 4.074622057147585e-14 0.000309059133773 1.7403467045520202 0.005996232044351846 0.263941547425 5.14063702855
11 36 25 341 4.111620127480082e-05 4.146882661345767e-08 0.000431181229314 1.7407413821783635 0.006438339272302862 0.302492617004 5.19772736271
19 30 212 154 1.065263837052112e-05 3.5050619496437934e-09 0.000542931946087 1.7407413821783635 0.006438339272302862 0.302492617004 5.19772736271
21 4 362 4 7.56098471402096e-08 1.0340667413063802e-13 0.000317947867337 1.7407413821783635 0.006438339272302862 0.302492617004 5.19772736271
21 5 362 5 8.26917824975391e-08 1.2854760593200785e-13 0.000330448170441 1.7303455647829016 0.0071218442815710326 0.181239143995 5.16548467482
20 26 277 91 4.047835159647107e-06 5.286030062724468e-10 0.000567084867217 1.7231964156761423 0.007280346596246545 0.140888916082 5.31435845402
21 6 362 6 9.150441958022843e-08 1.4255776894618239e-13 0.000299275258771 1.7231964156761423 0.007280346596246545 0.140888916082 5.31435845402
21 7 362 7 1.0630270131566648e-07 2.0937462383047265e-13 0.000325686313865 1.7185735330270866 0.0072741077383216 0.0870202202415 5.32070552197
21 8 362 8 1.2238362235940825e-07 2.9755499433511965e-13 0.000349208417324 1.7173766473612317 0.00688399930842909 0.0871769748842 5.31382005672
15 35 73 299 3.5370053718674754e-05 3.360325023126205e-08 0.000472143389425 1.728658292179652 0.00784525006095338 0.360289433125 5.38779696607
21 9 362 10 1.3318441789605764e-07 3.6468227836060826e-13 0.000361386472437 1.728658292179652 0.00784525006095338 0.360289433125 5.38779696607
21 10 362 11 1.5785976233438647e-07 4.530791864942736e-13 0.000319591550742 1.7170449765663682 0.007573101923818548 0.143808886056 5.30976482221
12 36 33 341 4.1796342588185045e-05 4.366714994203305e-08 0.000439382092826 1.7285040891837469 0.00712960512623706 0.442581798271 5.50581869886
21 11 362 12 1.7766569308205404e-07 5.683320194054916e-13 0.00031648930738 1.7285040891837469 0.00712960512623706 0.442581798271 5.50581869886
21 12 362 14 1.8454751535878283e-07 8.017020437187549e-13 0.000413771574522 1.7426535217928991 0.008205796501200346 0.77841743435 5.49684264599
21 13 362 16 2.1998109844082236e-07 1.0069534075507486e-12 0.000365765474995 1.7077192841002569 0.006661278767387646 0.0741800401762 5.26230960397
20 27 277 103 4.953452050474539e-06 7.770511299752893e-10 0.000556669895962 1.741119380805923 0.007517417827624495 0.85141410705 5.3593515574
21 14 362 18 2.9247820688646454e-07 1.6007104493050697e-12 0.000328919652838 1.741119380805923 0.007517417827624495 0.85141410705 5.3593515574
13 36 42 341 4.1757133973050786e-05 4.385126173865083e-08 0.00044206363883 1.7263004901321322 0.007564352680442088 0.40099251488 5.53990823616
21 15 362 21 3.5500921729266187e-07 2.32285781419478e-12 0.000323971968663 1.7263004901321322 0.007564352680442088 0.40099251488 5.53990823616
17 34 124 262 2.6549689040872417e-05 2.0314272476454388e-08 0.000506578159665 1.7103828072593104 0.00799755417204473 0.183715701479 5.16264074319
21 16 362 24 4.155602619313299e-07 3.767817011459622e-12 0.000383518083238 1.7103828072593104 0.00799755417204473 0.183715701479 5.16264074319
19 31 212 176 1.3159126110109127e-05 5.531075881234928e-09 0.000561460987118 1.72184788288142 0.007104993680273619 0.558147019097 5.13879244513
0 37 0 389 4.679018906805706e-05 5.272571380996202e-08 0.000423327940842 1.7070943045820888 0.007340400532720448 0.182703903768 5.1142035431
21 17 362 27 4.936806692979371e-07 6.175258717835985e-12 0.000445376173133 1.7070943045820888 0.007340400532720448 0.182703903768 5.1142035431
1 37 1 389 4.695932118625103e-05 5.344320589853731e-08 0.000426003284661 1.7144593676476507 0.006515381697548062 0.327182959718 5.18078486816
2 37 2 389 4.7131992153833204e-05 5.3946896789898226e-08 0.00042687324984 1.7048354362996523 0.006088411858203191 0.166882474396 5.20716631259
18 33 162 229 2.10914143430674e-05 1.3761836466636883e-08 0.000543787289228 1.7048354362996523 0.006088411858203191 0.166882474396 5.20716631259
3 37 3 389 4.732811299199041e-05 5.444820357921495e-08 0.00042727673217 1.6941139658252293 0.005902804146821872 0.0811515795239 5.34184362262
4 37 4 389 4.752243026984838e-05 5.509508870759583e-08 0.000428824577758 1.6941062262645143 0.0066981655896438674 0.12776239873 5.39834962482
21 18 362 31 5.893611359822868e-07 9.318633995591287e-12 0.000471577779092 1.6941062262645143 0.0066981655896438674 0.12776239873 5.39834962482
5 37 5 389 4.772383241938708e-05 5.570072919938072e-08 0.000429887010764 1.7128245505575401 0.0067362589668054085 0.59201313235 5.54496111922
16 35 95 299 3.381678891400758e-05 3.2364055816061325e-08 0.000497464706603 1.7128245505575401 0.0067362589668054085 0.59201313235 5.54496111922
20 28 277 118 6.311105088940212e-06 1.3986206350662465e-09 0.000617238737078 1.7040515717799487 0.006856092794409463 0.302115945696 5.371034612
6 37 7 389 4.8047546707235875e-05 5.695067671887019e-08 0.000433631197567 1.6996768233919515 0.006782110968720723 0.225131384513 5.53644223027
14 36 56 341 4.2175024596541324e-05 4.715335383518293e-08 0.000465978592237 1.7020916439939267 0.007637939819917339 0.230613233606 5.72210410446
7 37 9 389 4.831321630570364e-05 5.7638523066325453e-08 0.000434055246072 1.709179261921433 0.0074826755244319365 0.293091441681 5.64682237377
21 19 362 36 7.663230808976027e-07 1.5848335445164072e-11 0.000474377310552 1.709179261921433 0.0074826755244319365 0.293091441681 5.64682237377
8 37 11 389 4.854380667737469e-05 5.8760390204522785e-08 0.000438309696282 1.6924283048116537 0.006799685343646722 0.145778163367 5.3867644189
21 20 362 41 9.045870320219231e-07 2.5828486451927295e-11 0.000554833031512 1.6834920329743257 0.007106686454738664 0.100422413065 5.53825834741
9 37 15 389 4.888287327290111e-05 6.058340319973773e-08 0.00044566064179 1.6924824023176477 0.00698710511021261 0.214489217863 5.70798394128
10 37 19 389 4.926400549752256e-05 6.152918551449965e-08 0.000445641669333 1.6931616863801704 0.0065932285555754255 0.442769814232 5.70011540022
21 21 362 47 1.1251250711880977e-06 4.110638746378337e-11 0.00057078397733 1.6971046646338106 0.007000514858881868 0.430908849453 5.66532108841
20 29 277 135 8.035630847937014e-06 2.315824247315309e-09 0.000630419601942 1.6878775969059023 0.007743944593189944 0.30219651378 5.58248323653
19 32 212 201 1.670795074762026e-05 9.211262663910436e-09 0.000580011841397 1.684398587908572 0.007314645468834424 0.269977356828 5.77779233644
11 37 25 389 4.9700162857553074e-05 6.303385271905159e-08 0.000448561809669 1.6814143327821323 0.0067724093831698085 0.227995526383 5.74864812538
15 36 73 341 4.259915652851316e-05 4.9517902861658773e-08 0.000479649846291 1.6814143327821323 0.0067724093831698085 0.227995526383 5.74864812538
21 22 362 53 1.3624159432527402e-06 6.26184651302016e-11 0.000592989563713 1.6891328908512873 0.007358102632237795 0.434774077149 5.89223981147
12 37 33 389 5.0056944967226664e-05 6.514766798608393e-08 0.000457019003948 1.671729552169417 0.008288539309889043 0.11827897985 5.80337804017
17 35 124 299 3.3176721900500216e-05 3.278640950752313e-08 0.000523589562427 1.6764216621883998 0.006857415893831931 0.256647862061 5.56763601345
21 23 362 61 1.708915805164497e-06 9.739011997864687e-11 0.000586188959102 1.6764216621883998 0.006857415893831931 0.256647862061 5.56763601345
18 34 162 262 2.640929167237627e-05 2.2042616931720275e-08 0.000555537926326 1.6661854915238337 0.007647234223392196 0.107188701935 5.66968713506
13 37 42 389 5.022551888356678e-05 6.716961903962145e-08 0.000468045513951 1.6737044441606905 0.007349881794999735 0.30542705183 5.54290012646
20 30 277 154 9.899194974670936e-06 3.5515164545771806e-09 0.000637056778289 1.6737044441606905 0.007349881794999735 0.30542705183 5.54290012646
21 24 362 70 2.1336662562153323e-06 1.6117024914131893e-10 0.000622294504345 1.6689572781577913 0.006834029540014441 0.220526505157 5.75283302803
16 36 95 341 4.0771611857285215e-05 4.815224155071287e-08 0.000509172351354 1.6620448351142627 0.006839281748197479 0.181319227091 5.43714247988
19 33 212 229 2.0163915108822883e-05 1.4033517582953805e-08 0.000606709630386 1.6488675334385607 0.00756658889081141 0.0695490329872 5.58146484664
21 25 362 79 2.5586636695821827e-06 2.37590461562889e-10 0.000637920652 1.6488675334385607 0.00756658889081141 0.0695490329872 5.58146484664
0 38 0 445 5.6698719045774486e-05 8.21958428603279e-08 0.000449435553158 1.6660850831605674 0.006003924751309508 0.300986618348 5.56719657707
14 37 56 389 5.011247069608449e-05 6.992845659484682e-08 0.00048947033797 1.6660850831605674 0.006003924751309508 0.300986618348 5.56719657707
1 38 1 445 5.67935195234838e-05 8.235986023149864e-08 0.000448830231048 1.660198550003605 0.00609551427951649 0.225375216194 5.76732198424
2 38 2 445 5.693266961701508e-05 8.262472538265212e-08 0.000448075293452 1.6632912825329143 0.006164557826161765 0.309748943053 5.72030528946
3 38 3 445 5.7127678361129324e-05 8.308166296000186e-08 0.00044748254269 1.659733386047555 0.006688553874831804 0.194553147773 5.83535492411
4 38 4 445 5.726437114106251e-05 8.330304705175501e-08 0.000446535469663 1.6777336455657903 0.008379144719778076 0.434331736321 5.92197780478
5 38 5 445 5.7432991113835074e-05 8.38683865868881e-08 0.000446929976559 1.6942643726259252 0.008375718195781534 0.615363182239 6.03624429168
6 38 7 445 5.7622940934867644e-05 8.467450689067454e-08 0.000448255784611 1.661363236260692 0.0070841477257714836 0.371640167159 5.85389232143
20 31 277 176 1.2007183508553472e-05 5.29964149525923e-09 0.000646142431886 1.651457447400906 0.007358379214979394 0.238458283232 5.79917742083
21 26 362 91 3.2255935816500656e-06 3.7785347027103446e-10 0.000638363708305 1.651457447400906 0.007358379214979394 0.238458283232 5.79917742083
7 38 9 445 5.791912169023309e-05 8.605781540213209e-08 0.000450931369628 1.640023885475818 0.006132295825552525 0.0876152677673 5.90094727964
8 38 11 445 5.8072643543928646e-05 8.756064322360054e-08 0.000456383376586 1.6441812826746052 0.006914164208758677 0.196321152369 5.96321638427
9 38 15 445 5.836638745149521e-05 8.940192883546972e-08 0.00046130198928 1.6432004150021116 0.006342186901963309 0.204529493115 5.9270014286
18 35 162 299 3.1695623666142093e-05 3.294465673583263e-08 0.000576435142314 1.649287920736917 0.007138585201065695 0.32913620814 5.98373732446
15 37 73 389 5.0292795403993076e-05 7.180812783808735e-08 0.00049902938475 1.6658275021572022 0.00673418871103415 0.652147623074 6.0615075064
10 38 19 445 5.868180318396273e-05 8.976371103512963e-08 0.000458203037994 1.6608697935545702 0.008591529215110416 0.475449717969 6.03440762089
17 36 124 341 3.952129164832257e-05 4.806006215225261e-08 0.000540861582506 1.6693612244823413 0.008378100564901736 0.714646157366 6.12289937924
21 27 362 103 3.96361304652337e-06 5.45014956557192e-10 0.000609803606132 1.6693612244823413 0.008378100564901736 0.714646157366 6.12289937924
11 38 25 445 5.904406554424328e-05 9.417725130636854e-08 0.000474851232635 1.6724062485792786 0.006783078015999866 0.776376621146 6.58028803017
22 0 473 0 0.0 0.0 nan 1.6388136152521493 0.0078006572979889555 0.30225871174598157 6.1306075892762255
19 34 212 262 2.4549419867804636e-05 2.097638522138452e-08 0.000611803910979 1.6360289912080934 0.00737630037404946 0.309796765887 6.09283103675
22 1 473 1 1.6470347156220688e-08 4.6086781978012965e-15 0.000298631038359 1.6360289912080934 0.00737630037404946 0.309796765887 6.09283103675
22 2 473 2 3.7434599964665493e-08 2.441136212349079e-14 0.00030620317277 1.6288088788483541 0.0067933133503785825 0.130791465626 6.11648219005
22 3 473 3 7.683766488585378e-08 1.1004642606992479e-13 0.000327636058586 1.6443169936648803 0.007918855253850499 0.344039243043 6.21620630858
22 4 473 4 6.401062913805958e-08 7.105779908986393e-14 0.000304839770837 1.6275732124890825 0.007019910429836962 0.195127168065 6.18825673879
12 38 33 445 5.9251702709516965e-05 9.561969320426643e-08 0.000478751052667 1.6263417346005409 0.006335559608217967 0.146013393038 6.05547676283
20 32 277 201 1.4616113104815907e-05 8.14181176810045e-09 0.000669917516726 1.6263417346005409 0.006335559608217967 0.146013393038 6.05547676283
22 5 473 5 7.529058722178727e-08 1.0529676354860644e-13 0.000326510927167 1.6263417346005409 0.006335559608217967 0.146013393038 6.05547676283
22 6 473 6 8.685888563700774e-08 1.545173958193875e-13 0.000360008653364 1.6199764826692316 0.0077824160779695895 0.0775038958302 5.96751102526
21 28 362 118 4.86154676777583e-06 9.184376849290157e-10 0.000683069392303 1.6340948783023146 0.007482113745484575 0.395812810128 6.32830917982
22 7 473 7 1.2350942133134776e-07 3.299381580808196e-13 0.000380186277996 1.6340948783023146 0.007482113745484575 0.395812810128 6.32830917982
22 8 473 8 1.763595026210781e-07 7.262253811509278e-13 0.0004104287347 1.651439025134084 0.0074748354836629005 0.579525288174 6.31020141708
22 9 473 10 2.1126580217829533e-07 1.399754372645781e-12 0.000551261284887 1.6344259693851202 0.006416855401670585 0.256019728454 6.23846643365
16 37 95 389 4.8811424991244444e-05 7.225173259667715e-08 0.000533051732322 1.626680862139458 0.007037104343441847 0.369998658465 6.41794740359
22 10 473 11 2.0107460014775455e-07 1.0364663822651803e-12 0.000450614185213 1.626680862139458 0.007037104343441847 0.369998658465 6.41794740359
22 11 473 12 2.0416932105707195e-07 9.92735318172445e-13 0.000418616719435 1.6214322406139154 0.007366749245433901 0.290138200766 6.24572698204
13 38 42 445 5.9738111754757686e-05 9.886752830933176e-08 0.000486984076909 1.628114355478543 0.0072968828266861685 0.31351601955 6.17890536759
22 12 473 14 2.469610835851335e-07 1.4362157023914428e-12 0.000413929799222 1.628114355478543 0.0072968828266861685 0.31351601955 6.17890536759
22 13 473 16 2.7847737384505787e-07 1.6032849687036373e-12 0.000363408396776 1.6230113631670553 0.007324974414650409 0.21512123107 6.02682940025
22 14 473 18 3.1227990036178084e-07 1.7956862369501188e-12 0.000323672987219 1.6324878543335868 0.0073315972468850354 0.422470848163 6.35240699567
22 15 473 21 3.5822090960839555e-07 2.3844088142732867e-12 0.000326620109567 1.6208011276063266 0.009093678477304579 0.244109497798 6.54924110727
21 29 362 135 6.029805548050234e-06 1.461754463877256e-09 0.000706694775929 1.6225225175916895 0.0077428213882151375 0.296304318438 6.37272647789
22 16 473 24 4.255575782202742e-07 3.594347766725344e-12 0.000348873115207 1.6225225175916895 0.0077428213882151375 0.296304318438 6.37272647789
22 17 473 27 4.626713685304709e-07 4.629145849820625e-12 0.000380119089798 1.620296339450502 0.008340048449533288 0.230018080354 6.31831178496
14 38 56 445 6.001279247847735e-05 1.017495316332487e-07 0.000496602399768 1.6168383686280114 0.007502637960441927 0.260214497652 6.53355434608
18 36 162 341 3.775845835538297e-05 4.760314441927677e-08 0.000586909580598 1.6168617983803206 0.007895712618488204 0.278635115772 6.4754530341
22 18 473 31 5.295691236727365e-07 6.5338020236777104e-12 0.000409529061118 1.6110037844466814 0.007212596838250818 0.248890072281 6.55220160755
20 33 277 229 1.768525422125226e-05 1.243791517851974e-08 0.000699019100468 1.618522638719681 0.00837790000166505 0.301075009929 6.30168430879
0 39 0 508 6.804170143286473e-05 1.2155591585959634e-07 0.000461519267038 1.6075003070625233 0.008186035372242273 0.150752639361 6.41539830455
1 39 1 508 6.81297283450471e-05 1.2127263728352367e-07 0.000459254662235 1.6153454186855507 0.007859455330425646 0.264074798276 6.36808942102
22 19 473 36 6.739137216569451e-07 9.815889856343653e-12 0.000379913865802 1.6153454186855507 0.007859455330425646 0.264074798276 6.36808942102
2 39 2 508 6.810710819784778e-05 1.2196636722544365e-07 0.000462188646911 1.6097964136705203 0.007921062610284135 0.23393139764 6.46607394562
3 39 3 508 6.799751519173722e-05 1.2203181316848936e-07 0.000463928491497 1.5971786075780794 0.007716054954616247 0.0738977522446 6.38504805592
19 35 212 299 2.9348630374090754e-05 3.130578338367843e-08 0.00063887069107 1.5971786075780794 0.007716054954616247 0.0738977522446 6.38504805592
4 39 4 508 6.80250139794315e-05 1.2259918799491435e-07 0.000465708731556 1.6052492598141717 0.007945033967072579 0.182770223159 6.4200126118
5 39 5 508 6.8052003929947e-05 1.2288731265813992e-07 0.000466433007932 1.6216853314639676 0.008518972807068703 0.435998522448 6.40305838542
17 37 124 389 4.677134154909607e-05 6.993720656244946e-08 0.000561969433131 1.6216853314639676 0.008518972807068703 0.435998522448 6.40305838542
22 20 473 41 7.615433282354884e-07 1.5676835638221812e-11 0.000475152737722 1.6112086023222045 0.00780391758065635 0.257154488432 6.29401677141
6 39 7 508 6.802486022806834e-05 1.2336291550000188e-07 0.000468611966715 1.609845328690933 0.007942580080551931 0.277865083453 6.00001149649
21 30 362 154 7.443115117019698e-06 2.3406223993220267e-09 0.000742653019522 1.6197304227044584 0.006593004972490046 0.453098876449 6.14344871902
7 39 9 508 6.834229226185818e-05 1.2512696558985835e-07 0.000470907813322 1.6148775249524827 0.0072161994532558005 0.448446582098 6.18282725105
15 38 73 445 5.9307391092229036e-05 1.0276518462267838e-07 0.000513561469654 1.5960043883786017 0.00635692985943459 0.138070058627 6.33050765699
8 39 11 508 6.848464795293836e-05 1.2542770198841088e-07 0.000470079244896 1.6006910268774581 0.007319387928133914 0.265008259694 6.42289420156
22 21 473 47 8.924560767134793e-07 2.1475647286755023e-11 0.00047395447352 1.6108127117443836 0.008101694810257687 0.48830197545 6.52805082829
